wardcode,wardname,lganame,statename,year,month,ACLED_BRD_state,ACLED_BRD_nonstate,ACLED_BRD_total
IMSNGN07,Ngor,Ngor-Okpala,Imo,2024,10,1.0,0.0,1.0
IMSNGN09,Obiangwu,Ngor-Okpala,Imo,2023,3,2.0,0.0,2.0
IMSNGN16,Umuohiagu / Logara,Ngor-Okpala,Imo,2019,2,0.0,1.0,1.0
IMSNGN16,Umuohiagu / Logara,Ngor-Okpala,Imo,2021,8,3.0,0.0,3.0
IMSNGN16,Umuohiagu / Logara,Ngor-Okpala,Imo,2023,4,0.0,1.0,1.0
IMSNKR02,Eziama-Obaire,Nkwerre,Imo,2019,3,0.0,1.0,1.0
IMSNKR05,Onusa 1 and 2,Nkwerre,Imo,2021,10,0.0,1.0,1.0
IMSNSA06,Atta 2,Njaba,Imo,2021,12,0.0,5.0,5.0
IMSNSA11,Okwudor / Achara,Njaba,Imo,2021,7,2.0,0.0,2.0
IMSNSA11,Okwudor / Achara,Njaba,Imo,2021,10,0.0,2.0,2.0
IMSNSA11,Okwudor / Achara,Njaba,Imo,2022,1,0.0,1.0,1.0
IMSNSA11,Okwudor / Achara,Njaba,Imo,2022,2,2.0,0.0,2.0
IMSNWA01,Afara / Eziama,Mbatoli,Imo,2021,10,1.0,0.0,1.0
IMSNWA01,Afara / Eziama,Mbatoli,Imo,2024,7,2.0,0.0,2.0
IMSNWA01,Afara / Eziama,Mbatoli,Imo,2024,12,8.0,0.0,8.0
IMSNWA01,Afara / Eziama,Mbatoli,Imo,2025,2,1.0,0.0,1.0
IMSNWA05,Ezi,Mbatoli,Imo,2016,10,1.0,0.0,1.0
IMSNWA05,Ezi,Mbatoli,Imo,2024,7,2.0,0.0,2.0
IMSNWA05,Ezi,Mbatoli,Imo,2024,10,1.0,0.0,1.0
IMSNWA06,Ifakala,Mbatoli,Imo,2020,10,1.0,0.0,1.0
IMSNWA06,Ifakala,Mbatoli,Imo,2022,8,0.0,1.0,1.0
IMSNWA08,Ogbaku,Mbatoli,Imo,2022,10,0.0,1.0,1.0
IMSNWA08,Ogbaku,Mbatoli,Imo,2025,6,0.0,4.0,4.0
IMSNWA13,Orodo B,Mbatoli,Imo,2021,7,0.0,3.0,3.0
IMSNWA13,Orodo B,Mbatoli,Imo,2024,4,0.0,1.0,1.0
IMSNWA13,Orodo B,Mbatoli,Imo,2024,9,0.0,1.0,1.0
IMSNWA14,Orodo C,Mbatoli,Imo,2020,12,1.0,0.0,1.0
IMSNWA14,Orodo C,Mbatoli,Imo,2021,4,0.0,4.0,4.0
IMSNWA14,Orodo C,Mbatoli,Imo,2023,1,1.0,0.0,1.0
IMSNWA14,Orodo C,Mbatoli,Imo,2024,5,1.0,0.0,1.0
IMSNWA14,Orodo C,Mbatoli,Imo,2024,7,0.0,4.0,4.0
IMSNWA14,Orodo C,Mbatoli,Imo,2024,9,3.0,0.0,3.0
IMSNWA14,Orodo C,Mbatoli,Imo,2025,2,1.0,0.0,1.0
IMSNWA14,Orodo C,Mbatoli,Imo,2025,6,4.0,0.0,4.0
IMSNWA15,Ubomiri / Egbeada,Mbatoli,Imo,2022,12,1.0,1.0,2.0
IMSRLU01,Amaifeke Ezioha,Orlu,Imo,2022,5,2.0,0.0,2.0
IMSRLU04,Amike / Eziachi,Orlu,Imo,2021,9,3.0,0.0,3.0
IMSRLU04,Amike / Eziachi,Orlu,Imo,2025,7,2.0,0.0,2.0
IMSRLU07,Mgbee / Umuokpara / Orlu Town,Orlu,Imo,2018,6,0.0,1.0,1.0
IMSRLU08,Obibi / Ogberuru,Orlu,Imo,2022,5,2.0,0.0,2.0
IMSRLU08,Obibi / Ogberuru,Orlu,Imo,2023,7,1.0,0.0,1.0
IMSRLU10,Okporo Ohafor,Orlu,Imo,2021,1,6.0,0.0,6.0
IMSRLU10,Okporo Ohafor,Orlu,Imo,2021,7,0.0,2.0,2.0
IMSRLU10,Okporo Ohafor,Orlu,Imo,2021,8,0.0,3.0,3.0
IMSRLU10,Okporo Ohafor,Orlu,Imo,2022,5,2.0,0.0,2.0
IMSRLU10,Okporo Ohafor,Orlu,Imo,2022,7,0.0,1.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2020,7,1.0,0.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2021,1,4.0,0.0,4.0
IMSRLU15,Umuna,Orlu,Imo,2021,2,3.0,0.0,3.0
IMSRLU15,Umuna,Orlu,Imo,2021,4,0.0,7.0,7.0
IMSRLU15,Umuna,Orlu,Imo,2021,5,8.0,0.0,8.0
IMSRLU15,Umuna,Orlu,Imo,2021,9,0.0,1.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2022,1,26.0,0.0,26.0
IMSRLU15,Umuna,Orlu,Imo,2022,2,0.0,1.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2022,4,3.0,2.0,5.0
IMSRLU15,Umuna,Orlu,Imo,2022,5,6.0,0.0,6.0
IMSRLU15,Umuna,Orlu,Imo,2022,6,0.0,3.0,3.0
IMSRLU15,Umuna,Orlu,Imo,2022,8,1.0,0.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2022,9,0.0,1.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2022,10,1.0,0.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2023,2,1.0,0.0,1.0
IMSRLU15,Umuna,Orlu,Imo,2024,1,0.0,3.0,3.0
IMSRLU15,Umuna,Orlu,Imo,2024,11,0.0,2.0,2.0
IMSRRT02,Amakohia / Akwakuma,Owerri North,Imo,2024,12,0.0,1.0,1.0
IMSRRT06,Emekuku 1,Owerri North,Imo,2022,2,0.0,1.0,1.0
IMSRRT07,Emekuku 2,Owerri North,Imo,2019,5,0.0,1.0,1.0
IMSRRT07,Emekuku 2,Owerri North,Imo,2022,8,0.0,1.0,1.0
IMSRRT07,Emekuku 2,Owerri North,Imo,2023,7,0.0,2.0,2.0
IMSRRT07,Emekuku 2,Owerri North,Imo,2024,4,0.0,1.0,1.0
IMSRRT08,Emii 1 and 2,Owerri North,Imo,2019,10,0.0,1.0,1.0
IMSRRT08,Emii 1 and 2,Owerri North,Imo,2025,5,0.0,1.0,1.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2015,1,0.0,1.0,1.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2019,6,1.0,0.0,1.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2020,10,1.0,0.0,1.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2021,5,3.0,0.0,3.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2021,6,8.0,0.0,8.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2022,12,1.0,0.0,1.0
IMSRRT15,Orji 1 and 2,Owerri North,Imo,2024,7,0.0,1.0,1.0
IMSTTK06,Ehume,Obowo,Imo,2021,2,3.0,0.0,3.0
IMSTTK06,Ehume,Obowo,Imo,2021,5,2.0,2.0,4.0
IMSTTK06,Ehume,Obowo,Imo,2021,11,0.0,3.0,3.0
IMSTTK06,Ehume,Obowo,Imo,2024,9,0.0,1.0,1.0
IMSTTK12,Umungwa,Obowo,Imo,2013,11,1.0,0.0,1.0
IMSTTK12,Umungwa,Obowo,Imo,2018,12,0.0,2.0,2.0
IMSTTK12,Umungwa,Obowo,Imo,2019,7,1.0,0.0,1.0
IMSUMD01,Amandugba 1,Isu,Imo,2020,1,0.0,1.0,1.0
IMSUMD01,Amandugba 1,Isu,Imo,2021,11,1.0,0.0,1.0
IMSUMD01,Amandugba 1,Isu,Imo,2022,2,2.0,0.0,2.0
IMSUMD07,Ekwe 2 / Ebenator,Isu,Imo,2022,1,0.0,1.0,1.0
IMSUMG01,Amakohia Ubi / Ndegwu,Owerri West,Imo,2021,4,1.0,1.0,2.0
IMSUMG01,Amakohia Ubi / Ndegwu,Owerri West,Imo,2021,6,1.0,0.0,1.0
IMSUMG01,Amakohia Ubi / Ndegwu,Owerri West,Imo,2025,2,0.0,1.0,1.0
IMSUMG01,Amakohia Ubi / Ndegwu,Owerri West,Imo,2025,5,0.0,1.0,1.0
IMSUMG05,Ihiagwa,Owerri West,Imo,2024,3,0.0,1.0,1.0
IMSUMG06,Irete,Owerri West,Imo,2013,7,1.0,0.0,1.0
IMSUMG06,Irete,Owerri West,Imo,2024,2,0.0,1.0,1.0
IMSUMG06,Irete,Owerri West,Imo,2024,7,5.0,0.0,5.0
IMSUMG06,Irete,Owerri West,Imo,2024,9,0.0,1.0,1.0
IMSUMG07,Nekede 1,Owerri West,Imo,2019,3,0.0,10.0,10.0
IMSUMG07,Nekede 1,Owerri West,Imo,2020,11,0.0,2.0,2.0
IMSUMG07,Nekede 1,Owerri West,Imo,2023,7,1.0,0.0,1.0
IMSUMG07,Nekede 1,Owerri West,Imo,2024,8,0.0,1.0,1.0
IMSUMG13,Orogwe / Ohii,Owerri West,Imo,2020,6,0.0,1.0,1.0
IMSUMG13,Orogwe / Ohii,Owerri West,Imo,2022,8,2.0,7.0,9.0
IMSUMG13,Orogwe / Ohii,Owerri West,Imo,2024,1,4.0,0.0,4.0
IMSUMG13,Orogwe / Ohii,Owerri West,Imo,2024,12,5.0,0.0,5.0
IMSUMG14,Umuguma,Owerri West,Imo,2020,6,2.0,0.0,2.0
IMSUMG14,Umuguma,Owerri West,Imo,2022,3,2.0,0.0,2.0
IMSUMG14,Umuguma,Owerri West,Imo,2023,8,2.0,0.0,2.0
IMSUMG14,Umuguma,Owerri West,Imo,2025,6,0.0,1.0,1.0
IMSUML01,Amaraku,Isiala Mbano,Imo,2021,11,0.0,4.0,4.0
IMSUML01,Amaraku,Isiala Mbano,Imo,2022,7,0.0,1.0,1.0
IMSUML13,Osu-Owerre 2,Isiala Mbano,Imo,2021,10,1.0,0.0,1.0
IMSUML13,Osu-Owerre 2,Isiala Mbano,Imo,2022,12,0.0,2.0,2.0
IMSUML13,Osu-Owerre 2,Isiala Mbano,Imo,2024,9,0.0,2.0,2.0
IMSURU03,Iheme 1,Ideato North,Imo,2019,12,0.0,2.0,2.0
IMSURU03,Iheme 1,Ideato North,Imo,2021,11,1.0,0.0,1.0
